workspaceId,snapshotId,title,accessTier,ubrFocus,themes,subthemes,is_meta,in_substantive_corpus,tag_evidence_summary
13003,43375,The Intersectionality of Discrimination and Substance Use Behaviors,Controlled Tier,True,4;6,,false,true,4:substance use; 6:sexual minority|minority|race and ethnicity|discrimination|socioeconomic
12531,43372,Rural/Urban Disparities in Everyday Discrimination and Tobacco Product Use,Controlled Tier,True,4;6,,false,true,4:tobacco; 6:disparities|discrimination|rural
12384,43368,"Discrimination, Allostatic Load, and Substance Use",Controlled Tier,True,4;6,,false,true,4:tobacco|cannabis|substance use; 6:disparities|race and ethnicity|discrimination
23088,43397,PreE,Registered Tier,True,1;4;6;15,,false,true,1:preeclampsia; 4:stress|psychosocial; 6:discrimination|SDOH|income|neighborhood; 15:preeclampsia
21097,43446,"Interaction between Metabolism, Gender, and Estradiol on GCKR SNP",Controlled Tier,False,1;2,,false,true,1:T2D|lipid; 2:SNP
22304,43449,shet_burden_calculation,Controlled Tier,True,,,false,true,
23117,43422,environmental and genetic components underlying cerebrovascular diseases,Controlled Tier,False,1;2;14,,false,true,1:stroke; 2:GWAS|Mendelian randomization|genome-wide|association studies|genetic risk|genetic variant|phenome-wide; 14:cerebrovascular|stroke
23071,43395,MDD_PGS_test,Controlled Tier,True,4,,false,true,4:MDD|SNRI|SSRI
23108,43396,Allostatic Load,Registered Tier,False,2;6,,false,true,2:polygenic risk score|genome-wide|genome-wide association|polygenic|ancestry|association study; 6:disparities|underrepresented
23109,43398,SDOH and genetic risk in COPD,Controlled Tier,True,2;6;13,,false,true,2:polygenic risk score|polygenic|genetic risk; 6:social determinants of health|socioeconomic|SDOH|food insecurity; 13:COPD
21040,43443,AoU Climate,Controlled Tier,True,13,,false,true,13:COPD
15099,43388,Lifetime risk estimation in multi-ancestry biobanks,Controlled Tier,False,1;2;4;5;9;13;14,,false,true,1:type 2 diabetes|atrial fibrillation|diabetes|heart disease|coronary|type 1 diabetes; 2:GWAS|polygenic risk score|multi-ancestry|genome-wide|association studies|genome-wide association|genotype|polygenic|genomics|ancestry|genomic; 4:major depressive disorder|depressive; 5:prostate cancer|colorectal cancer|melanoma|breast cancer|lung cancer|colorectal|cancer; 9:rheumatoid arthritis; 13:asthma; 14:epilepsy
23102,43424,Duplicate of How to use dsub in the Researcher Workbench (v7),Controlled Tier,False,3,,false,true,3:Researcher Workbench|workbench
22761,43376,The CHAMP Center (PI: Glenn Saxe),Registered Tier,False,4,,false,true,4:depression|PTSD
23101,43417,Achilles Tendinopathy,Controlled Tier,False,2,,false,true,2:PRS|GWAS|polygenic risk score|SAIGE|locus|genome-wide|genome-wide association|polygenic|loci|association study
20587,43432,Biomarkers associated with TBI outcome in African ancestry individuals (v7),Controlled Tier,True,2;4;6;14,,false,true,2:ancestry; 4:depression|anxiety|PTSD|stress|post-traumatic stress; 6:income|African American; 14:traumatic brain injury|TBI
3602,43387,Low back pain prevalence,Controlled Tier,False,3;4,,false,true,3:SNOMED|cohort builder; 4:pain
20958,43336,AD Comorbidities in SOC,Registered Tier,True,6;12,,false,true,6:Latino|Native American|Hispanic; 12:atopic dermatitis|dermatitis
23083,43335,aspirin All of Us Genomic Data (Hail - Plink)(v7),Controlled Tier,False,2,,false,true,2:genome-wide|association studies|genome-wide association|genomic
23079,43328,Drug target discovery in COPD,Controlled Tier,True,2;13,,false,true,2:Mendelian randomization|genomic; 13:COPD|chronic obstructive|pulmonary
23075,43350,Trauma Ortho,Controlled Tier,True,6,,false,true,6:disparities|socioeconomic|Hispanic|equity
17825,43303,interaction-polygenic-scores,Controlled Tier,False,1;2,,false,true,1:cardiometabolic|glycemic; 2:GWAS|polygenic score|genome-wide|polygenic
23074,43349,Steatosis_Mechanisms,Registered Tier,False,1;2,,false,true,1:MASLD; 2:GWAS|Mendelian randomization|ancestry|genetic risk
22947,43357,ervcaller-snp-analysis-3,Controlled Tier,True,5,,false,true,5:prostate cancer|tumor|cancer
10892,43293,MDD Medication,Registered Tier,True,4,,false,true,4:MDD|SNRI|SSRI
23067,43312,SSRI-induced weight gain,Controlled Tier,True,4;6;16,,false,true,4:major depressive disorder|MDD|SSRI|depressive; 6:African American|underrepresented; 16:pharmacogenetic
22350,43339,Fitbit Cohort Characterization,Registered Tier,True,7,,false,true,7:Fitbit|physical activity|sleep stage
23064,43309,Fitbit Geo,Controlled Tier,False,7,,false,true,7:Fitbit|wearable
21275,43324,Antidepressant,Registered Tier,True,4;6;16,,false,true,4:major depressive disorder|MDD|SSRI|antidepressant|depressive; 6:African American|underrepresented; 16:pharmacogenetic
23063,43308,CM survival drug screen,Registered Tier,False,1;5,,false,true,1:heart failure|myocardial infarction|cardiovascular; 5:oncology
12247,43315,T2D Ancestry and Social Determinants,Controlled Tier,True,1;2;6,,false,true,1:type 2 diabetes|T2D|diabetes; 2:GWAS|admixture|loci|ancestry|genetic ancestry; 6:African American|underrepresented
23062,43307,Keratoconus Genetics,Controlled Tier,False,,,false,true,
23061,43306,FH and ASCVD v7,Controlled Tier,False,1;2;10,,false,true,1:cardiovascular disease|lipid|cholesterol|cardiovascular|LDL|statin; 2:polygenic score|polygenic; 10:familial hypercholesterolemia|monogenic
20357,43321,Rose2,Controlled Tier,True,1;6,,false,true,1:T2D; 6:disparities|deprivation|socioeconomic|SDOH
20864,43334,Genetics of reproductive ageing and relationship with health across life,Controlled Tier,False,1;2;15,,false,true,1:diabetes|obesity; 2:whole-genome sequencing|REGENIE|genomics; 15:menopause|menstrual|infertility|menarche
20844,43323,Lifestyle Medicine,Controlled Tier,True,3;6;19,,false,true,3:electronic health record|machine learning|natural language processing|NLP; 6:health disparities|disparities; 19:environmental justice index|environmental justice
23052,43214,Investigating prevalence and treatment of dysphagia in parkinson disease,Controlled Tier,False,11,,false,true,11:Parkinson
23050,43201,Mental and Physical Health Outcomes,Controlled Tier,True,6;8,,false,true,6:sexual minority|minority|marginalized; 8:COVID-19
16422,43256,Clonal hematopoiesis of indeterminate potential in pan-cancer new version,Controlled Tier,False,1;2;5,,false,true,1:CHIP|clonal hematopoiesis; 2:multi-ancestry|ancestry|genomic; 5:cancer|malignancy
22874,43263,Missing Data Project,Registered Tier,False,3,,false,true,3:missing data
23047,43220,Phenomics Health,Registered Tier,True,4;16,,false,true,4:depression|anxiety|pain; 16:pharmacogenetic|pharmacogenomic|pharmacokinetic|drug response
11422,43261,Genetic Studies of Idiopathic Intracranial Hypertension,Controlled Tier,False,1;2,,false,true,1:hypertension|BMI|obesity; 2:genome-wide|genome-wide association|association study
15024,43196,Characterization of Serum Magnesium in All of Us,Registered Tier,False,1;4,,false,true,1:type 2 diabetes|hypertension|cardiovascular disease|diabetes|BMI|cardiovascular|metabolic syndrome; 4:depression
21850,43211,Association between Power Outage and,Controlled Tier,True,,,false,true,
22781,43255,"SGM Identity, Adverse SDOH, and Trauma-Related Mental Health Disorders",Controlled Tier,True,4;6,,false,true,4:anxiety|PTSD|stress|mental health|psychological|depressive; 6:health disparities|social determinants of health|minority|disparities|disparity|discrimination|SDOH|SGM|gender minority
23040,43198,Aging PRS,Controlled Tier,False,2;11,,false,true,2:PRS|polygenic|ancestry|genetic ancestry; 11:aging|longevity
23038,43194,Stress among women with endometrial cancer,Registered Tier,True,4;5;6;15,,false,true,4:stress; 5:endometrial cancer|cancer; 6:disparities|disparity|socioeconomic|Hispanic; 15:endometrial cancer
23034,43248,Dental Insurance and HNSCC,Controlled Tier,False,5,,false,true,5:head and neck cancer|cancer
23032,43244,PKD,Registered Tier,False,3;19,,false,true,3:supervised learning|unsupervised learning; 19:climate change
23024,43242,Atrial Fib Oct 2024,Controlled Tier,False,1;14,,false,true,1:stroke|atrial fibrillation; 14:stroke
23022,43234,Vitiligo (2),Controlled Tier,True,4;12,,false,true,4:smoking|stress; 12:vitiligo
23019,43226,aspirin analysis final,Controlled Tier,False,2,,false,true,2:genome-wide|association studies|genome-wide association|genomic
21958,43217,Representative Phenotype Discovery Methods,Controlled Tier,False,3;10,,false,true,3:RECOVER|SNOMED|NLP; 10:sickle cell disease|pathogenic variant|cystic fibrosis|rare disease|sickle cell
12324,43267,Testing Fast Logistic and Double Linear Model Regression,Controlled Tier,False,1;2;8;11;14,,false,true,1:stroke|diabetes|heart disease|BMI; 2:GWAS|genotype; 8:COVID-19; 11:Alzheimer; 14:cerebrovascular|stroke
11923,43266,KidneyPhenotypeAssociationTesting,Controlled Tier,False,1;2,,false,true,1:CKD|kidney disease|creatinine; 2:GWAS|association studies|genotype|loci|ancestry|haplotype|fine mapping|genetic ancestry
13392,43182,Causal Inference with Wearables RTDv7,Registered Tier,True,3;6;7,,false,true,3:EHR|clustering; 6:health disparities|disparities; 7:Fitbit
8365,43271,Admixture mapping and identity by descent mapping in the United States,Controlled Tier,False,2;6,,false,true,2:admixture|ancestry|genetic ancestry|genomic; 6:social determinants of health
23007,43181,Spirituality and engagement with mental health system,Registered Tier,False,4,,false,true,4:anxiety|mental health
23006,43180,ADRD LLM,Registered Tier,True,3;6;11,,false,true,3:LLM; 6:minority|equity; 11:dementia|ADRD|Alzheimer|Alzheimer's
23004,43178,Duplicate of Multi-model,Controlled Tier,False,5;9,,false,true,5:breast cancer|cancer; 9:rheumatoid arthritis|RA
8790,43165,SDOH and Cancer Screening,Controlled Tier,True,5;6,,false,true,5:cancer screening|cancer; 6:SDOH
22994,43153,cancer_sleep_quality,Registered Tier,False,3;4;7,,false,true,3:machine learning|EHR|feature engineering|supervised learning; 4:depression|pain|psychological; 7:Fitbit|wearable|wearable device
22991,43163,Brain metastasis and PCP,Registered Tier,False,5,,false,true,5:metastasis
22983,43155,Prevalence of hypertension in individuals diagnosed with bipolar disorder,Registered Tier,True,1;4,,false,true,1:hypertension|dyslipidemia|diabetes|cardiovascular; 4:bipolar disorder|bipolar
22541,43148,Duplicate of Cancer prediction,Registered Tier,False,5;6,,false,true,5:breast cancer|lung cancer|cancer; 6:social determinants of health
22979,43087,Derm,Controlled Tier,False,,,false,true,
22975,43116,Activity and Disease,Registered Tier,False,7,,false,true,7:Fitbit
22974,43115,Pharmacogenomics PheWAS,Controlled Tier,False,2;16,,false,true,2:PheWAS|phenome-wide|association study; 16:pharmacogenomic|metabolizer|adverse drug reaction
22973,43114,ABRC medical gaslighting in arizona,Controlled Tier,True,6,,false,true,6:social determinants of health|minority|socioeconomic
22664,43136,Jaynes 497 Diabetes,Registered Tier,False,1,,false,true,1:diabetes
22965,43129,Sleep Medications and Wearables,Controlled Tier,False,7,,false,true,7:Fitbit
20277,43144,Physical Activity and Respiratory Disease (PCC Billing),Controlled Tier,False,3;7;13,,false,true,3:EHR|ICD; 7:Fitbit|physical activity; 13:asthma|COPD
21367,43102,Health disparities: heart disease and LDL-C,Controlled Tier,True,1;2;6,,false,true,1:heart disease|LDL; 2:GWAS|REGENIE; 6:health disparities|disparities|Latino|Hispanic|underrepresented
22957,43117,HCC Surveillance,Controlled Tier,True,1;3;5;6,,false,true,1:hepatocellular carcinoma|cirrhosis; 3:machine learning|gradient boosting|XGBoost|clustering|unsupervised learning; 5:hepatocellular carcinoma|liver cancer|carcinoma|hepatocellular|cancer; 6:health disparities|social determinants of health|disparities|marginalized|equity|underrepresented
22956,43142,PINK1/Parkin,Controlled Tier,True,,,false,true,
22955,43076,jdownie_gib,Registered Tier,False,2;9,,false,true,2:genome-wide|association studies|genome-wide association|genetic association|genetic risk; 9:rheumatoid arthritis
22954,43072,Oct 2024 Training: Intro to All of Us Genomics Data,Controlled Tier,False,2;3,,false,true,2:GWAS|whole genome sequencing|genome-wide|genome-wide association|genomics|association study|genomic; 3:Researcher Workbench|notebook|workbench|cohort builder
22070,43033,Nicotine Dependence,Controlled Tier,False,4,,false,true,4:nicotine
22949,43046,Lipoprotein,Registered Tier,False,1,,false,true,1:cardiovascular disease|blood pressure|diabetes|cholesterol|cardiovascular|obesity
22948,43041,MH in Latinas,Registered Tier,True,5,,false,true,5:breast cancer|cancer survivors|cancer
22704,43013,Symptom Burden in Heart Disease and Cancer,Registered Tier,False,1;5,,false,true,1:heart disease; 5:cancer
17566,43045,Mental Health Studies,Controlled Tier,False,2;4,,false,true,2:PheWAS|GWAS|genomic; 4:mental health|depressive
22943,43050,LAMP2_Controlled,Controlled Tier,False,2,,false,true,2:ClinVar|gnomAD|genomic
22942,43043,WCUCOM AoU Group 2 - CES,Controlled Tier,True,6,,false,true,6:underrepresented groups|underrepresented
22940,43035,Amputee Research,Registered Tier,True,,,false,true,
22939,43034,OCD and ADHD,Controlled Tier,False,2;4,,false,true,2:PRS|GWAS|genetic variant; 4:OCD
22932,43065,Uncertain BRCA2 variants in African and European American populations,Controlled Tier,True,2;5;6;17,,false,true,2:WGS|locus|whole genome sequencing|genomic; 5:ovarian cancer|breast cancer|BRCA2|cancer; 6:African American|underrepresented; 17:genetic counseling
21213,43083,FLEX,Registered Tier,True,,,false,true,
19283,43075,Polygenic Risk Scores and Physical Activity CW,Controlled Tier,True,2;6;7,,false,true,2:WGS|polygenic risk score|polygenic; 6:health disparities|disparities|socioeconomic; 7:Fitbit|physical activity
9345,43082,Sleep PheWAS CTDv7,Controlled Tier,True,2;3;6;7,,false,true,2:PheWAS; 3:EHR|clustering; 6:health disparities|disparities; 7:Fitbit|physical activity
15411,43031,Seasonal variations in sleep and activity,Controlled Tier,True,3;6;7,,false,true,3:EHR|clustering; 6:health disparities|disparities; 7:Fitbit|physical activity
22930,43056,Duplicate of Genomic approach to understanding obesity in Hispanic populations,Controlled Tier,True,1;2;6,,false,true,1:type 2 diabetes|cardiovascular disease|diabetes|BMI|cardiovascular|obesity; 2:genomic; 6:social determinants of health|socioeconomic|Hispanic
6467,43006,RF Duplicate of COVID-19 and Wearables CTDv6,Controlled Tier,True,6;7;8,,false,true,6:health disparities|disparities|socioeconomic; 7:Fitbit; 8:COVID-19
3969,43001,COVID-19 and Wearables CTDv6,Controlled Tier,True,6;7;8,,false,true,6:health disparities|disparities|socioeconomic; 7:Fitbit; 8:COVID-19
21906,43028,Duplicate of Heart failure genetics analysis,Controlled Tier,True,1;2,,false,true,1:heart failure|cardiovascular disease|cardiovascular; 2:GWAS|genome-wide|genome-wide association|loci|association study
22424,43052,GWAS_regenie_Loci_SE,Controlled Tier,True,2,,false,true,2:GWAS|loci|genomic
22923,43019,Duplicate of Duplicate of Gene-Environment Interactions in Alzheimer’s Disease,Controlled Tier,False,1;2;4;11,,false,true,1:hypertension|diabetes; 2:PRS|GWAS|genome-wide|association studies|genome-wide association|polygenic|GWAS summary; 4:depression|smoking; 11:Alzheimer
22922,43018,ResearchMeetings_Test,Controlled Tier,True,6;12,,false,true,6:minorities|underrepresented; 12:dermatologic
5013,42945,graph,Controlled Tier,False,,,false,true,
22444,42989,Updated Physical measurements and EMR data indicative of septicemia in adults,Registered Tier,False,,,false,true,
22914,42973,pituitary adenoma,Controlled Tier,True,1;3;5;11;13,,false,true,1:heart failure|diabetes|renal|renal disease|vascular disease; 3:ICD|ICD-10; 5:neoplasm|tumor|cancer; 11:dementia; 13:chronic obstructive|pulmonary
10675,42944,Assessment of pathogenic variants across the All of Us Research Program v7,Controlled Tier,True,2,,false,true,2:ClinVar|ancestry|gnomAD|genomic
22906,42983,mHealth ER Prediction,Registered Tier,False,3,,false,true,3:EHR|LLM
22905,42982,Effects of weather on physiology,Registered Tier,False,,,false,true,
22904,42981,Variable Analysis,Registered Tier,False,1;3,,false,true,1:cardiovascular disease|myocardial infarction|heart disease|cardiovascular; 3:workbench|predictive model
15466,42955,SDoH Analysis,Controlled Tier,True,1;4;6;9,,false,true,1:cardiovascular disease|cardiovascular; 4:substance use disorder|pain|mental health|chronic pain|substance use; 6:social determinants of health|disparities; 9:lupus|systemic lupus|rheumatoid arthritis|SLE|RA
22697,42991,Physical Activity Patterns Across the Appalachian Mountain Region,Controlled Tier,True,5;6;7;13,,false,true,5:lung cancer|cancer; 6:health disparities|social determinants of health|disparities|socioeconomic|rural|neighborhood; 7:Fitbit|physical activity; 13:chronic obstructive|pulmonary
13850,42949,SGM and mental health,Controlled Tier,True,4;6,,false,true,4:mental health; 6:health disparities|minority|disparities|SGM|gender minority
14321,42952,NHPI cardiometabolic workspace,Controlled Tier,True,1;2;6,,false,true,1:cardiometabolic|cardiovascular; 2:GWAS|genome-wide|association studies|genome-wide association|genetic risk; 6:social determinants of health|disparities|underrepresented
22898,42967,Hydrocephalus - Controlled Tier,Controlled Tier,False,,,false,true,
19616,42954,Duplicate of Duplicate of Breast Cancer genetic variants,Controlled Tier,True,2;5;6,,false,true,2:ancestry|genetic ancestry; 5:breast cancer|cancer; 6:race and ethnicity|racial and ethnic|Hispanic|African American
22894,42961,Duplicate of germline determinants of somatic mosaicism,Controlled Tier,False,1;2,,false,true,1:clonal hematopoiesis; 2:whole-genome sequencing|GWAS|REGENIE|genome-wide|association studies|genome-wide association
22893,42959,Mental Health Screening Research,Registered Tier,True,3;4;7,,false,true,3:machine learning|model performance; 4:depression|anxiety|mental health|depressive; 7:digital phenotyping|wearable|physical activity|sensor|heart rate variability
22892,42956,Duplicate - Siloed Analysis of All of Us and UK Biobank Genomic Data,Controlled Tier,False,2;3,,false,true,2:genome-wide|genome-wide association|association study|genomic; 3:Researcher Workbench|workbench
14227,42890,Air pollution and climate change on cardiometabolic health,Controlled Tier,False,1;7;19,,false,true,1:cardiovascular disease|cardiometabolic|cardiovascular; 7:Fitbit|physical activity; 19:climate change|heat|air pollution
22885,42885,First Workspace,Controlled Tier,False,,,false,true,
22878,42934,Duplicate of SGM and mental health,Controlled Tier,True,4;6,,false,true,4:mental health; 6:health disparities|minority|disparities|SGM|gender minority
22877,42932,Exploring Data,Registered Tier,True,11,,false,true,11:dementia
22873,42925,Duplicate of Clonal Hematopoiesis in All of Us Genomes,Controlled Tier,False,1;2,,false,true,1:clonal hematopoiesis; 2:llm-judgment: clonal hematopoiesis -> genomics
22868,42902,Duplicate of Demo - Cardiovascular Risk Scoring Copy,Registered Tier,False,1;3,,false,true,1:blood pressure|diabetes|cholesterol|cardiovascular; 3:data quality|EHR|natural language processing
22867,42901,"Duplicate of Complex traits, GWA and protein",Controlled Tier,True,2;3;11,,false,true,2:GWAS|locus|association studies|eQTL|loci|fine mapping|genomic; 3:Researcher Workbench|workbench; 11:Alzheimer|Alzheimer's
22866,42900,Graphing test,Registered Tier,False,,,false,true,
22862,42921,PRS Portability,Controlled Tier,True,1;2;6,,false,true,1:hypertension; 2:PRS|GWAS|polygenic risk score|multi-ancestry|genome-wide|association studies|genome-wide association|polygenic|ancestry|GWAS summary; 6:minority|African American
22861,42920,Rare variant aggregation for psychiatric treatment response prediction,Controlled Tier,False,2;3;4,,false,true,2:GWAS|polygenic|rare variant|genomic; 3:machine learning|deep learning|EHR; 4:antidepressant|psychiatric
22578,42899,Duplicate of T2D Ancestry and Social Determinants,Controlled Tier,True,1;2;6,,false,true,1:type 2 diabetes|T2D|diabetes; 2:GWAS|admixture|loci|ancestry|genetic ancestry; 6:African American|underrepresented
22859,42918,Virtual Hospital (Aaron's Testing Space),Registered Tier,False,,,false,true,
22856,42915,ParkinsonAGTR1+,Registered Tier,False,1;11,,false,true,1:hypertension|blood pressure|diabetes; 11:Parkinson's disease|Parkinson
16443,42935,Takeda A1ATD with Billing,Controlled Tier,False,,,false,true,
22852,42814,Melanoma PRS,Controlled Tier,False,2;5;12,,false,true,2:PRS|polygenic; 5:melanoma|skin cancer|cancer; 12:skin cancer
22851,42811,UTI_suboptimal,Controlled Tier,False,6,,false,true,6:race and ethnicity|socioeconomic|income
22849,42806,SDOH_scales,Controlled Tier,True,3;4;6;11,,false,true,3:machine learning|XGBoost; 4:depression|anxiety|bipolar disorder|schizophrenia|bipolar|psychiatric; 6:disparities|minorities; 11:dementia
22847,42804,Duplicate of How to query All by All results and analysis details,Controlled Tier,False,2,,false,true,2:genetic variant|genomic
22339,42822,Warfarin and ML,Controlled Tier,True,8;16,,false,true,8:HIV|antiretroviral; 16:warfarin
22845,42871,Short versus long read HLA sequencing,Controlled Tier,False,2;6;8,,false,true,2:long-read sequencing|genome-wide|genome-wide association|long-read|association study|imputation; 6:disparities|Hispanic; 8:HLA
22837,42838,Predicting cardiovascular risk in rheumatological autoimmune diseases,Controlled Tier,False,1;9,,false,true,1:cardiovascular; 9:lupus|systemic lupus|rheumatoid arthritis|autoimmune
22827,42855,Microbiome,Registered Tier,False,,,false,true,
22826,42849,Prevalence KCNQ1 Mutation G316E,Controlled Tier,False,,,false,true,
22763,42873,Impact of gender and Latinx intersectional identities on hypertension control,Registered Tier,True,1;3;6,,false,true,1:hypertension|blood pressure; 3:electronic health record|ICD; 6:LGBTQ|Latinx|socioeconomic|Hispanic
22814,42837,CTCL Geographic Distribution,Registered Tier,False,5,,false,true,5:lymphoma
22810,42831,AI for Multi-Modal Analysis of Cancer Health Disparities,Registered Tier,True,3;5;6,,false,true,3:workbench|artificial intelligence; 5:cancer|cancer susceptibility; 6:health disparities|disparities
22807,42798,[BACKUP Oct 20 2024] [JDC] Comorbidity of Substance Use and Chron,Controlled Tier,False,2;4,,false,true,2:genome-wide|association studies|genome-wide association; 4:pain|chronic pain|substance use
22806,42797,[BACKUP Oct 20 2024] [Shared] Comorbidity of Substance Use and Chron,Controlled Tier,False,2;4,,false,true,2:genome-wide|association studies|genome-wide association; 4:pain|chronic pain|substance use
22805,42796,Prevalence of hypertension in individuals with major depressive disorder,Registered Tier,True,1;2;4,,false,true,1:hypertension; 2:Mendelian randomization|ancestry; 4:major depressive disorder|depressive
22803,42794,Fundus,Registered Tier,False,1,,false,true,1:hypertension|heart failure|diabetes
21003,42779,Young ASCVD,Controlled Tier,True,,,false,true,
7611,42776,Genomic Project,Controlled Tier,False,1;2;6,,false,true,1:type 2 diabetes|T2DM|diabetes; 2:genetic risk|genomic; 6:health disparities|disparities
22802,42793,firstTry,Controlled Tier,True,1;2;3,,false,true,1:arrhythmia|cardiac; 2:genotype|loci; 3:ICD|risk prediction
21469,42780,Gene Markers for ASD/ADHD/PTSD,Controlled Tier,False,4,,false,true,4:PTSD|stress
22799,42790,Disabled Female Medical  Utilization between General Female Population,Registered Tier,True,,,false,true,
22796,42783,Spirituality and brain cancer,Registered Tier,False,5,,false,true,5:cancer
22794,42765,Hypertension Prediction,Registered Tier,True,1;3,,false,true,1:hypertension|BMI; 3:machine learning|XGBoost
22793,42764,Sleep Apnea - Delays to Care (General Socio Disp),Controlled Tier,False,6;13,,false,true,6:minority|race and ethnicity|socioeconomic; 13:sleep apnea
22791,42761,Rare variant burden analysis for Aplastic Anemia,Controlled Tier,False,2,,false,true,2:PRS|heritability|genome-wide|genome-wide association|phasing|exome sequencing|genomics|rare variant|exome|association study|imputation
22789,42756,CodeCareBears,Registered Tier,False,3;5;6;7,,false,true,3:machine learning|predictive model|risk prediction; 5:breast cancer|cancer; 6:health disparities|disparities; 7:wearable|physical activity
22783,42670,Discovering Genetic Changes in Thyroglobulin that Result in Hypothyroidism,Controlled Tier,False,,,false,true,
22782,42666,Hackathon,Registered Tier,False,1;3,,false,true,1:diabetes|endocrine|prediabetes|diabetic; 3:notebook|workbench
22780,42663,CLBP & SODH,Registered Tier,False,4;6;7,,false,true,4:pain|chronic pain; 6:social determinants of health|SDOH|equity|neighborhood; 7:Fitbit|physical activity
22775,42721,CETP/GLP1 Inhibitor Combination Therapy Workspace,Controlled Tier,False,1,,false,true,1:SGLT2|lipid|cardiovascular
21476,42657,Onyi1,Registered Tier,False,1;3,,false,true,1:heart disease|coronary|diabetic; 3:machine learning|AUC|feature engineering|model performance
22771,42710,Cross-sex-translation-ECG-features,Registered Tier,True,1,,false,true,1:heart failure|ejection fraction|arrhythmia|cardiac|ventricular
22760,42729,New-workspace,Registered Tier,False,,,false,true,
22751,42726,Mental Health Access,Registered Tier,False,4,,false,true,4:mental health
18564,42691,Personal and Family History of Cancer,Registered Tier,True,5,,false,true,5:cancer
22748,42731,TRPV,Controlled Tier,True,,,false,true,
22747,42728,Female Cycling Variability,Controlled Tier,False,3;7,,false,true,3:machine learning|notebook; 7:Fitbit
22746,42723,Risks and benefits of psychiatric treatments,Controlled Tier,False,4,,false,true,4:depression|anxiety|bipolar disorder|schizophrenia|psychotherapy|mental health|bipolar|psychiatric
22741,42712,Alopecia Areata,Controlled Tier,True,4;12,,false,true,4:smoking|stress; 12:alopecia|alopecia areata
21908,42660,Androgenetic Alopecia,Registered Tier,True,4;12,,false,true,4:smoking|stress; 12:alopecia|androgenetic alopecia
22727,42692,Sickle Cell Disease NYS Outcomes,Controlled Tier,True,6;10,,false,true,6:disparities|socioeconomic|equity|access to care|underrepresented; 10:sickle cell disease|sickle cell
22717,42649,Duplicate Intersectionality and Mental Physical Health,Controlled Tier,True,6;8,,false,true,6:sexual minority|minority|marginalized; 8:COVID-19
20588,42617,Old  Version Duplicate of Covid Project,Controlled Tier,True,6;8,,false,true,6:sexual minority|minority|marginalized; 8:COVID-19
16229,42562,CANCER TG,Controlled Tier,True,5;6,,false,true,5:cancer; 6:health disparities|disparities|transgender|discrimination
22711,42645,Exploring Genetic and Environmental Contributions to Osteoporosis,Registered Tier,True,2,,false,true,2:GWAS|genetic risk|genomic
22710,42643,Environmental factors and cancer outcomes,Controlled Tier,False,5;19,,false,true,5:uterine cancer|survivorship|cancer; 19:environmental justice index|environmental justice|environmental exposure|built environment
14404,42605,Hip and waist circumference as predictors of chronic pain disorders,Registered Tier,False,4,,false,true,4:pain|mental health|chronic pain
22706,42637,What time of day do kidney stone patients access the ED?,Registered Tier,False,1,,false,true,1:kidney stone
22705,42636,allostatic_load,Controlled Tier,False,2;6,,false,true,2:polygenic risk score|genome-wide|genome-wide association|polygenic|ancestry|association study; 6:disparities|underrepresented
15570,42557,ERV Rare Variant Burden Analyses,Controlled Tier,False,2;15,,false,true,2:locus|whole genome sequencing|rare variant|loci|rare-variant; 15:infertility
14112,42600,Substance use disorder spectrum and related traits - v7.2,Controlled Tier,True,2;4;8,,false,true,2:PRS|GWAS|polygenic risk score|genome-wide|genome-wide association|polygenic|loci|genetic variant|association study; 4:substance use disorder|opioid use disorder|SUD|opioid|substance use; 8:HIV
22694,42606,pipeline palooza,Controlled Tier,False,2,,false,true,2:PheWAS|GWAS|genome-wide|association studies|genome-wide association|ancestry|genomic
22691,42622,genomic cohort,Registered Tier,False,2,,false,true,2:genomic
22688,42616,Wearables and GLP1 Medications,Controlled Tier,False,1;3;7,,false,true,1:diabetes|obesity; 3:EHR|ICD; 7:Fitbit|physical activity
22686,42612,Duplicate of Duplicate of Covid-19 vaccine uptake among cancer survivors V,Controlled Tier,True,5;8,,false,true,5:cancer survivors|cancer; 8:COVID-19|vaccine
10270,42548,Duplicate of Covid-19 vaccine uptake among cancer survivors V,Controlled Tier,True,5;8,,false,true,5:cancer survivors|cancer; 8:COVID-19|vaccine
22685,42610,"Diabetes, PAD, and LIMB LOSS OH MY!",Controlled Tier,True,1;3;6,,false,true,1:diabetes|kidney disease; 3:Researcher Workbench|workbench; 6:racial and ethnic|Black patients
19199,42592,HFpEF in African American Population (Official),Controlled Tier,True,1;2;6,,false,true,1:heart failure|ejection fraction; 2:GWAS|Mendelian randomization; 6:African American
22681,42604,Monitoring Cardiac Function Using Fitbit data,Registered Tier,False,1;7,,false,true,1:heart failure|ejection fraction|cardiac|ventricular; 7:Fitbit|wearable
21372,42631,Transgender Kidney Stones,Controlled Tier,True,6,,false,true,6:LGBTQ|transgender
19501,42484,Eye Care Outcomes,Controlled Tier,True,18,,false,true,18:eye disease|eye care
22666,42516,Dermatology Epidemiology Study,Registered Tier,False,12,,false,true,12:dermatology|skin disease
22662,42508,Chronic Hepatitis,Registered Tier,False,3;8,,false,true,3:machine learning|XGBoost|feature selection|predictive model; 8:viral load|hepatitis
